App,Package,Start Time,Duration,Filename
"System",,"Jun 7, 2018 @ 03:41:34 PM","1h 0 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
29302,1,29396,1777656,29395,0,29403,4,
29404,1,29497,1777592,29496,0,29505,1,
29505,1,29598,1777636,29597,0,29609,1,
29609,1,29699,1777636,29697,0,29707,4,
29707,1,29800,1777212,29798,0,29804,8,
29804,1,29900,1777212,29899,0,29906,3,
29907,1,30001,1777212,30000,0,30007,2,
30007,1,30102,1777268,30100,0,30108,7,
30108,1,30203,1777268,30201,0,30208,2,
30208,1,30304,1777392,30302,0,30311,2,
30311,1,30404,1777412,30403,0,30412,8,
30412,1,30506,1777432,30504,0,30513,1,
30514,1,30607,1777512,30605,0,30614,3,
30615,1,30707,1777512,30706,0,30718,3,
30719,1,30808,1777512,30807,0,30815,3,
30815,1,30909,1777512,30908,0,30917,4,
30917,1,31010,1777212,31008,0,31016,6,
31017,1,31111,1777212,31109,0,31117,4,
31118,1,31211,1777392,31210,0,31218,1,
31218,1,31312,1777392,31311,0,31319,3,
31319,1,31413,1777392,31412,0,31420,3,
31420,1,31514,1777520,31513,0,31522,4,
31523,1,31615,1777312,31614,0,31625,6,
31625,1,31716,1777312,31714,0,31723,3,
31723,1,31817,1777364,31815,0,31825,4,
31825,1,31918,1777488,31916,0,31925,5,
31925,1,32019,1777488,32017,0,32025,4,
32025,1,32119,1777488,32118,0,32127,3,
32127,1,32219,1777312,32218,0,32224,5,
32225,1,32320,1776716,32319,0,32327,6,
32327,1,32421,1776836,32420,0,32428,4,
32429,1,32522,1776984,32521,0,32529,3,
32530,1,32623,1777108,32622,0,32630,1,
32631,1,32724,1777232,32722,0,32733,4,
32733,1,32824,1777428,32823,0,32828,5,
32829,1,32925,1777428,32924,0,32932,4,
32932,1,33026,1777480,33025,0,33033,3,
33033,1,33127,1777480,33126,0,33134,0,
33134,1,33227,1777612,33226,0,33232,11,
33232,1,33328,1777748,33327,0,33334,27,
33335,1,33430,1777628,33428,0,33434,30,
33435,1,33529,1777892,33528,0,33534,27,
33534,1,33629,1778264,33628,0,33634,27,
33634,1,33730,1778388,33729,0,33735,32,
33735,1,33830,1778512,33829,0,33837,27,
33837,1,33881,1779132,33880,0,33887,30,
33887,1,33981,1779132,33980,0,33986,27,
33986,1,34082,1779132,34081,0,34088,30,
34088,1,34182,1779752,34181,0,34188,27,
34188,1,34284,1780620,34283,0,34289,29,
34289,1,34384,1782124,34383,0,34389,28,
34390,1,34485,1783632,34484,0,34517,54,
34517,1,34586,1778908,34585,0,34596,86,
34596,1,34685,1779776,34685,0,34692,56,
34692,1,34789,1780784,34785,0,34802,46,
34802,1,34886,1781900,34885,0,34892,46,
34892,1,34987,1786860,34986,0,34992,44,
34993,1,35087,1787852,35086,0,35096,65,
35097,1,35188,1790976,35187,0,35194,78,
35194,1,35288,1798224,35287,0,35296,52,
35296,1,35397,1801828,35396,0,35407,79,
35407,1,35497,1803860,35496,0,35515,75,
35515,1,35597,1805100,35596,0,35612,92,
35612,1,35697,1805348,35696,0,35708,97,
35708,1,35799,1806580,35797,0,35808,72,
35808,1,35898,1808688,35897,0,35907,43,
35908,1,35999,1811664,35998,0,36009,44,
36009,1,36099,1813028,36098,0,36108,37,
36108,1,36199,1813896,36198,0,36208,44,
36208,1,36300,1816252,36299,0,36310,39,
36310,1,36400,1817120,36399,0,36411,47,
36411,1,36501,1821816,36500,0,36510,68,
36510,1,36603,1827744,36602,0,36610,40,
36611,1,36704,1828364,36702,0,36711,35,
36712,1,36804,1829604,36803,0,36812,33,
36812,1,36904,1830968,36903,0,36912,30,
36913,1,37004,1831464,37003,0,37011,33,
37011,1,37104,1831908,37103,0,37111,39,
37111,1,37205,1835628,37204,0,37211,37,
37211,1,37305,1841828,37304,0,37311,37,
37311,1,37406,1842572,37405,0,37412,34,
37413,1,37505,1842676,37505,0,37512,42,
37512,1,37606,1842824,37605,0,37613,43,
37614,1,37706,1841380,37705,0,37713,38,
37713,1,37807,1838156,37806,0,37821,42,
37821,1,37908,1842556,37906,0,37916,53,
37916,1,38010,1840820,38008,0,38017,60,
38019,1,38109,1834608,38108,0,38115,56,
38116,1,38210,1834756,38209,0,38215,63,
38216,1,38310,1835376,38309,0,38315,47,
38315,1,38411,1832720,38410,0,38416,42,
38416,1,38513,1833664,38512,0,38519,39,
38520,1,38611,1833788,38611,0,38617,30,
