App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:28:31 PM","15 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
38594,1,38691,1776804,38687,0,38702,20,
38702,1,38789,1776804,38788,0,38795,8,
38795,1,38891,1776504,38888,0,38897,10,
38897,1,38993,1775092,38988,0,39003,32,
39003,1,39093,1775836,39092,0,39097,28,
39098,1,39191,1775836,39190,0,39197,7,
39197,1,39291,1775960,39290,0,39298,4,
39298,1,39391,1776084,39390,0,39396,2,
39396,1,39491,1776208,39490,0,39497,4,
39497,1,39592,1776580,39591,0,39597,7,
39597,1,39693,1776580,39691,0,39699,1,
39699,1,39793,1776704,39792,0,39801,1,
39801,1,39893,1776064,39892,0,39899,3,
39900,1,39994,1776064,39993,0,40000,3,
40000,1,40094,1776064,40093,0,40101,1,
40101,1,40194,1776072,40193,0,40205,2,
40205,1,40294,1775948,40293,0,40301,5,
40301,1,40395,1775948,40394,0,40402,4,
40402,1,40497,1771180,40495,0,40504,3,
40504,1,40596,1771128,40595,0,40619,14,
40619,1,40696,1771248,40695,0,40714,31,
40714,1,40797,1780676,40796,0,40814,87,
40814,1,40898,1768060,40896,0,40940,93,
40946,1,40949,1765076,40947,0,40983,100,
40983,1,41050,1773460,41048,0,41059,85,
41059,1,41150,1772792,41149,0,41163,76,
41163,1,41252,1777436,41251,0,41266,53,
41267,1,41351,1777560,41351,0,41358,61,
41358,1,41455,1778120,41452,0,41472,60,
41472,1,41554,1772976,41552,0,41562,69,
41562,1,41659,1773224,41655,0,41681,58,
41681,1,41754,1773348,41753,0,41762,55,
41763,1,41855,1773572,41854,0,41863,37,
41863,1,41955,1774016,41954,0,41964,40,
41965,1,42057,1774016,42055,0,42064,9,
42064,1,42156,1773892,42154,0,42166,4,
42167,1,42257,1773892,42255,0,42262,5,
42262,1,42357,1773892,42356,0,42366,4,
42366,1,42459,1773520,42455,0,42463,9,
42464,1,42557,1773520,42556,0,42563,1,
42563,1,42657,1773644,42656,0,42664,2,
42664,1,42758,1773644,42757,0,42764,3,
42765,1,42858,1773796,42857,0,42864,1,
42865,1,42958,1773792,42957,0,42965,3,
42965,1,43060,1771196,43058,0,43076,12,
43076,1,43159,1771120,43158,0,43164,24,
43165,1,43259,1771244,43258,0,43264,20,
43265,1,43360,1771244,43359,0,43366,5,
43367,1,43460,1771244,43459,0,43467,4,
43467,1,43561,1771244,43560,0,43567,4,
43567,1,43661,1771368,43660,0,43668,1,
43668,1,43761,1764536,43760,0,43767,9,
43767,1,43863,1764520,43860,0,43871,16,
43871,1,43963,1764596,43962,0,43974,27,
43974,1,44063,1773156,44062,0,44073,70,
44074,1,44163,1774168,44162,0,44170,60,
44170,1,44266,1777004,44263,0,44283,71,
44283,1,44368,1779812,44367,0,44387,59,
44387,1,44468,1776276,44467,0,44481,74,
44481,1,44574,1775108,44573,0,44581,46,
44581,1,44674,1775416,44673,0,44680,30,
44681,1,44774,1775292,44774,0,44784,66,
44784,1,44876,1775660,44874,0,44889,66,
44889,1,44976,1775308,44975,0,44980,58,
44981,1,45077,1775172,45076,0,45082,22,
45082,1,45177,1775172,45176,0,45184,21,
45184,1,45278,1780668,45276,0,45284,48,
45284,1,45378,1780856,45377,0,45385,7,
45386,1,45479,1780856,45478,0,45486,6,
45486,1,45579,1780980,45578,0,45585,1,
45586,1,45680,1780980,45678,0,45688,3,
45689,1,45780,1780980,45779,0,45786,4,
45787,1,45880,1781128,45879,0,45890,0,
45890,1,45980,1781144,45979,0,45987,8,
45987,1,46081,1781144,46079,0,46087,1,
46088,1,46181,1781268,46180,0,46187,0,
46188,1,46281,1781268,46280,0,46288,9,
46288,1,46381,1781268,46380,0,46388,4,
46389,1,46482,1781392,46481,0,46489,3,
46490,1,46581,1781392,46581,0,46587,4,
46587,1,46682,1781020,46681,0,46687,7,
46687,1,46782,1781020,46781,0,46790,4,
46791,1,46883,1781144,46882,0,46890,3,
46891,1,46985,1780120,46982,0,46993,3,
46993,1,47083,1772628,47082,0,47090,4,
47090,1,47184,1772752,47183,0,47191,1,
47191,1,47285,1772752,47283,0,47294,1,
47294,1,47384,1772628,47383,0,47390,4,
47391,1,47484,1771760,47483,0,47489,17,
47489,1,47584,1771884,47583,0,47595,29,
47595,1,47685,1780692,47684,0,47695,75,
47698,1,47790,1783420,47785,0,47802,60,
47802,1,47886,1787820,47885,0,47894,62,
47894,1,47987,1787880,47986,0,47996,39,
47996,1,48088,1784344,48086,0,48100,75,
48100,1,48188,1786052,48187,0,48197,76,
48197,1,48288,1793100,48287,0,48295,79,
48295,1,48392,1793968,48391,0,48397,62,
48397,1,48489,1791800,48489,0,48494,35,
48494,1,48594,1791800,48593,0,48603,4,
48604,1,48694,1791800,48693,0,48701,3,
48701,1,48794,1791924,48793,0,48800,2,
48801,1,48899,1790312,48898,0,48905,10,
48905,1,48996,1790312,48995,0,49000,11,
49000,1,49099,1790436,49096,0,49114,18,
49114,1,49197,1790312,49196,0,49204,9,
49204,1,49298,1790312,49296,0,49305,4,
49305,1,49398,1790312,49397,0,49410,3,
49410,1,49500,1790064,49497,0,49515,8,
49515,1,49598,1789940,49597,0,49609,19,
49609,1,49703,1790932,49702,0,49713,65,
49713,1,49803,1791932,49802,0,49817,74,
49817,1,49904,1792168,49903,0,49914,76,
49914,1,50008,1793532,50007,0,50017,64,
50017,1,50113,1793780,50112,0,50127,41,
50127,1,50213,1792632,50212,0,50221,47,
50222,1,50313,1792932,50312,0,50323,51,
50323,1,50414,1793056,50413,0,50428,35,
50428,1,50514,1793304,50513,0,50525,41,
50525,1,50614,1793676,50613,0,50629,30,
50629,1,50716,1793552,50714,0,50733,44,
50734,1,50816,1793004,50814,0,50829,49,
50830,1,50916,1792272,50915,0,50924,46,
50924,1,51016,1792332,51015,0,51021,5,
51021,1,51117,1792456,51115,0,51123,5,
51123,1,51217,1792456,51216,0,51226,0,
51226,1,51317,1792456,51316,0,51324,6,
51325,1,51418,1792580,51417,0,51425,1,
51426,1,51518,1792704,51517,0,51526,1,
51526,1,51619,1792456,51618,0,51625,4,
51626,1,51719,1792580,51718,0,51725,3,
51725,1,51819,1792580,51818,0,51825,3,
51826,1,51919,1792544,51918,0,51926,4,
51926,1,52020,1792668,52019,0,52026,0,
52027,1,52119,1792668,52119,0,52124,3,
52124,1,52227,1791924,52221,0,52242,16,
52243,1,52321,1790700,52319,0,52329,27,
52329,1,52421,1791196,52420,0,52437,51,
52437,1,52521,1792064,52520,0,52540,64,
52540,1,52623,1795908,52622,0,52631,76,
52632,1,52723,1800256,52722,0,52740,77,
52741,1,52824,1800688,52823,0,52833,42,
52834,1,52924,1800132,52923,0,52933,52,
52933,1,53025,1800132,53023,0,53034,36,
53035,1,53127,1799512,53126,0,53134,45,
53135,1,53227,1799388,53226,0,53232,14,
53232,1,53327,1799388,53326,0,53336,4,
53336,1,53428,1798396,53427,0,53437,40,
53437,1,53529,1799140,53528,0,53541,49,
53542,1,53629,1799016,53628,0,53637,24,
53637,1,53729,1798788,53728,0,53734,12,
53734,1,53830,1798788,53829,0,53837,2,
53837,1,53931,1798788,53929,0,53937,3,
53937,1,54031,1798788,54030,0,54037,4,
54038,1,54131,1798788,54130,0,54138,0,
54138,1,54231,1798912,54230,0,54238,7,
54238,1,54331,1798912,54330,0,54338,4,
54338,1,54432,1798860,54431,0,54438,4,
54438,1,54533,1798920,54531,0,54539,3,
54540,1,54633,1799044,54632,0,54638,0,
54639,1,54733,1791568,54732,0,54739,4,
54739,1,54833,1791568,54832,0,54838,6,
54839,1,54933,1791692,54932,0,54939,0,
54939,1,55034,1791692,55032,0,55044,6,
55044,1,55136,1791764,55133,0,55142,5,
55142,1,55234,1791764,55233,0,55240,4,
55240,1,55334,1791764,55333,0,55340,0,
55340,1,55435,1791816,55434,0,55440,4,
55440,1,55536,1791816,55534,0,55542,2,
55542,1,55635,1791816,55634,0,55639,0,
55640,1,55736,1791444,55734,0,55764,31,
55764,1,55837,1795268,55835,0,55850,86,
55850,1,55887,1799264,55885,0,55901,76,
55901,1,55987,1798928,55986,0,56008,60,
56008,1,56088,1798680,56087,0,56098,84,
56098,1,56189,1799808,56187,0,56197,63,
56197,1,56289,1800304,56287,0,56300,70,
56300,1,56390,1804408,56388,0,56406,77,
56407,1,56491,1807600,56489,0,56509,89,
56509,1,56591,1816180,56589,0,56600,77,
