App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:22 AM","56 min 47 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
54244,1,54340,1769504,54338,0,54352,6,
54352,1,54442,1769608,54439,0,54452,7,
54453,1,54541,1769608,54539,0,54550,3,
54550,1,54641,1769252,54640,0,54645,16,
54646,1,54742,1769252,54741,0,54748,1,
54749,1,54843,1769252,54842,0,54852,6,
54853,1,54946,1769212,54944,0,54952,6,
54952,1,55045,1769460,55045,0,55050,11,
55051,1,55146,1770244,55145,0,55151,25,
55151,1,55246,1770476,55245,0,55251,32,
55251,1,55346,1770772,55345,0,55353,27,
55353,1,55449,1770752,55446,0,55456,33,
55457,1,55548,1770872,55547,0,55553,26,
55553,1,55648,1771112,55647,0,55653,29,
55653,1,55749,1771412,55748,0,55754,29,
55754,1,55799,1771412,55798,0,55804,25,
55805,1,55899,1771532,55899,0,55904,34,
55904,1,56000,1772656,55999,0,56006,28,
56006,1,56100,1773624,56100,0,56110,32,
56110,1,56202,1769480,56200,0,56207,13,
56208,1,56303,1769480,56301,0,56309,1,
56309,1,56403,1768812,56402,0,56410,7,
56410,1,56504,1768992,56503,0,56510,1,
56511,1,56605,1769112,56604,0,56614,3,
56614,1,56705,1769292,56704,0,56715,11,
56715,1,56806,1769464,56805,0,56814,7,
56815,1,56907,1769628,56906,0,56917,3,
56917,1,57008,1769604,57006,0,57014,11,
57014,1,57109,1769604,57107,0,57115,0,
57115,1,57209,1769612,57208,0,57216,3,
57217,1,57310,1769612,57309,0,57317,1,
57317,1,57411,1769672,57410,0,57419,6,
57420,1,57512,1769732,57510,0,57520,5,
57520,1,57613,1769784,57611,0,57621,2,
57621,1,57713,1769784,57712,0,57721,2,
57722,1,57815,1769596,57813,0,57820,23,
57821,1,57914,1770280,57913,0,57919,32,
57919,1,58015,1770460,58014,0,58020,30,
58020,1,58115,1770880,58115,0,58120,27,
