App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:45 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
44918,1,45008,1797976,45006,0,45019,15,
45020,1,45110,1797852,45106,0,45116,12,
45116,1,45208,1797852,45207,0,45216,5,
45217,1,45309,1797852,45307,0,45315,5,
45315,1,45408,1797976,45407,0,45412,11,
45413,1,45509,1797976,45508,0,45515,7,
45516,1,45609,1797976,45608,0,45616,4,
45616,1,45710,1798100,45708,0,45721,9,
45721,1,45810,1798184,45808,0,45816,11,
45817,1,45913,1798060,45910,0,45924,6,
45924,1,46010,1798068,46009,0,46014,11,
46015,1,46111,1798128,46110,0,46118,7,
46118,1,46211,1798128,46210,0,46218,4,
46218,1,46312,1798128,46310,0,46322,4,
46323,1,46412,1798128,46411,0,46424,10,
46424,1,46515,1797704,46511,0,46519,11,
46519,1,46613,1797704,46611,0,46619,6,
46619,1,46713,1797760,46712,0,46719,4,
46719,1,46813,1797760,46812,0,46819,8,
46820,1,46913,1797760,46912,0,46920,4,
46920,1,47014,1797868,47013,0,47020,4,
47020,1,47114,1797372,47113,0,47122,10,
47122,1,47216,1797144,47215,0,47229,29,
47229,1,47316,1797388,47313,0,47328,53,
47329,1,47416,1797512,47414,0,47426,65,
47426,1,47517,1797512,47516,0,47529,66,
47529,1,47617,1797512,47616,0,47627,60,
47627,1,47718,1797760,47717,0,47730,61,
47730,1,47819,1797956,47818,0,47840,58,
47840,1,47919,1797952,47918,0,47932,65,
47933,1,48019,1798196,48018,0,48027,48,
48027,1,48121,1798196,48120,0,48132,33,
48132,1,48221,1798196,48220,0,48231,25,
48231,1,48322,1798196,48321,0,48339,23,
48340,1,48421,1798196,48421,0,48441,29,
48442,1,48522,1798196,48521,0,48531,18,
48531,1,48622,1798332,48621,0,48631,23,
48631,1,48722,1798332,48722,0,48730,16,
48730,1,48823,1798428,48822,0,48831,12,
48831,1,48924,1797976,48923,0,48931,7,
48931,1,49025,1797976,49023,0,49031,6,
49032,1,49125,1797976,49123,0,49132,5,
49132,1,49224,1798096,49223,0,49236,21,
49236,1,49326,1800072,49324,0,49341,58,
49341,1,49426,1800320,49425,0,49436,65,
49436,1,49527,1801972,49526,0,49556,64,
49557,1,49627,1802716,49626,0,49642,78,
49642,1,49732,1806556,49730,0,49752,82,
49752,1,49834,1803768,49830,0,49850,76,
49851,1,49933,1804904,49932,0,49956,63,
49956,1,50040,1804904,50037,0,50054,87,
50055,1,50139,1804480,50138,0,50154,62,
50155,1,50240,1804380,50239,0,50256,73,
50256,1,50340,1804380,50339,0,50363,76,
50363,1,50440,1804380,50439,0,50449,45,
50449,1,50542,1804380,50540,0,50552,32,
50552,1,50648,1804528,50645,0,50666,30,
50666,1,50743,1804836,50740,0,50750,35,
50750,1,50844,1804768,50843,0,50853,24,
50853,1,50942,1804768,50941,0,50947,22,
50948,1,51043,1804768,51042,0,51049,6,
51049,1,51144,1804828,51143,0,51151,3,
51152,1,51244,1804828,51243,0,51250,7,
51251,1,51346,1804828,51345,0,51360,12,
51361,1,51445,1804900,51444,0,51449,16,
51450,1,51546,1804960,51545,0,51552,3,
51552,1,51646,1804960,51645,0,51652,5,
51653,1,51750,1805084,51747,0,51758,5,
51759,1,51850,1804948,51848,0,51861,11,
51861,1,51948,1804948,51947,0,51955,11,
51955,1,52047,1804948,52046,0,52055,56,
52055,1,52150,1805792,52149,0,52164,57,
52164,1,52252,1805844,52250,0,52261,61,
52261,1,52352,1805844,52350,0,52364,61,
52365,1,52454,1805844,52452,0,52469,55,
52469,1,52554,1805968,52552,0,52570,55,
52570,1,52654,1804604,52653,0,52668,70,
52668,1,52755,1800892,52753,0,52769,84,
52769,1,52855,1804244,52854,0,52874,80,
52874,1,52955,1802248,52954,0,52964,47,
52964,1,53055,1801972,53054,0,53067,45,
53068,1,53156,1802032,53155,0,53173,34,
53173,1,53256,1802032,53255,0,53265,24,
53265,1,53357,1802084,53356,0,53362,16,
53362,1,53457,1802144,53456,0,53466,7,
53466,1,53558,1802040,53557,0,53564,5,
53564,1,53658,1802040,53657,0,53664,6,
53664,1,53758,1802100,53757,0,53764,6,
53764,1,53808,1802132,53807,0,53812,5,
53812,1,53908,1802256,53907,0,53912,6,
53913,1,54009,1802256,54007,0,54018,11,
54019,1,54109,1802268,54108,0,54118,6,
54118,1,54209,1802236,54208,0,54213,10,
54214,1,54310,1802236,54309,0,54316,6,
54316,1,54410,1802236,54409,0,54416,4,
54416,1,54510,1802236,54509,0,54517,3,
54517,1,54611,1802172,54610,0,54618,4,
54619,1,54711,1802172,54710,0,54718,9,
54718,1,54811,1801776,54810,0,54823,4,
54823,1,54912,1801868,54911,0,54918,11,
54919,1,55012,1801868,55011,0,55018,6,
55019,1,55112,1801868,55111,0,55119,1,
55119,1,55213,1801868,55212,0,55219,1,
55219,1,55313,1801548,55312,0,55324,14,
55324,1,55413,1801668,55412,0,55424,26,
