App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:20 AM","56 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
43968,1,44064,1730244,44064,0,44068,0,
44068,1,44165,1730244,44164,0,44168,1,
44168,1,44265,1730244,44264,0,44268,0,
44268,1,44365,1730244,44365,0,44368,0,
44369,1,44466,1730124,44465,0,44470,5,
44470,1,44566,1730124,44565,0,44569,3,
44569,1,44666,1730292,44666,0,44670,15,
44670,1,44767,1730740,44766,0,44771,22,
44771,1,44866,1731232,44866,0,44869,27,
44869,1,44967,1731480,44966,0,44969,23,
44969,1,45067,1731972,45066,0,45070,22,
45070,1,45167,1732096,45167,0,45170,23,
45170,1,45268,1733080,45267,0,45271,26,
45271,1,45367,1734324,45367,0,45370,16,
45370,1,45468,1734328,45467,0,45472,6,
45472,1,45568,1731448,45568,0,45573,2,
45573,1,45669,1731448,45668,0,45672,3,
45673,1,45769,1731448,45768,0,45773,1,
45773,1,45869,1731448,45869,0,45873,2,
45873,1,45969,1731448,45969,0,45973,3,
45973,1,46070,1731448,46069,0,46074,1,
46074,1,46172,1731448,46170,0,46179,1,
46179,1,46271,1731616,46270,0,46274,3,
46274,1,46371,1731740,46370,0,46374,1,
46375,1,46471,1731832,46470,0,46474,2,
46474,1,46571,1731956,46571,0,46574,3,
46575,1,46671,1732080,46671,0,46675,1,
46675,1,46772,1732204,46771,0,46775,1,
46775,1,46872,1732328,46871,0,46875,1,
46875,1,46972,1732452,46972,0,46976,1,
46976,1,47073,1732576,47072,0,47076,1,
47076,1,47174,1732700,47173,0,47187,1,
47188,1,47273,1732068,47272,0,47276,9,
47276,1,47373,1732192,47373,0,47376,2,
47376,1,47474,1732456,47473,0,47477,10,
47477,1,47574,1732688,47573,0,47577,25,
47577,1,47674,1732936,47673,0,47677,25,
47677,1,47774,1733184,47774,0,47777,25,
47777,1,47874,1733432,47874,0,47877,26,
47877,1,47975,1734104,47974,0,47978,27,
47978,1,48075,1735516,48074,0,48078,22,
48078,1,48175,1735636,48175,0,48178,1,
48178,1,48275,1732588,48275,0,48277,0,
48278,1,48376,1732588,48375,0,48379,1,
48379,1,48476,1732532,48476,0,48480,3,
48480,1,48576,1732532,48576,0,48579,1,
48580,1,48676,1732532,48676,0,48680,3,
48680,1,48777,1732532,48776,0,48780,2,
48780,1,48877,1732532,48877,0,48880,2,
48880,1,48978,1732532,48977,0,48981,4,
48982,1,49078,1732532,49077,0,49082,2,
49082,1,49178,1732532,49178,0,49182,1,
