App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
29630,1,29727,1827520,29726,0,29831,1,
29730,1,29827,1827520,29826,0,29930,5,
29831,1,29927,1827520,29927,0,30031,5,
29931,1,30027,1825744,30027,0,30131,7,
30031,1,30128,1825716,30127,0,30232,1,
30131,1,30228,1825716,30228,0,30332,0,
30232,1,30329,1825840,30328,0,30433,3,
30332,1,30429,1825840,30428,0,30532,2,
30433,1,30529,1825840,30528,0,30633,1,
30532,1,30629,1825964,30629,0,30734,0,
30633,1,30731,1826088,30730,0,30831,6,
30734,1,30830,1825588,30829,0,30936,6,
30831,1,30931,1825600,30930,0,31051,3,
30937,1,31033,1825600,31031,0,31133,3,
31053,1,31131,1825712,31131,0,31233,2,
31133,1,31231,1825836,31231,0,31339,6,
31233,1,31334,1825960,31332,0,31442,3,
31339,1,31434,1825960,31433,0,31558,3,
31443,1,31535,1826084,31534,0,31654,2,
31573,1,31638,1826208,31635,0,31736,6,
31655,1,31734,1826332,31734,0,31836,5,
31736,1,31834,1826456,31834,0,31936,0,
31836,1,31934,1826456,31934,0,32036,0,
31936,1,32034,1826572,32034,0,32144,4,
32036,1,32137,1826696,32136,0,32246,3,
32148,1,32239,1826816,32238,0,32389,3,
32246,1,32360,1827064,32339,0,32439,20,
32392,1,32438,1826188,32437,0,32540,5,
32439,1,32538,1826188,32538,0,32650,3,
32540,1,32643,1826188,32641,0,32741,10,
32685,1,32740,1767620,32740,0,32842,2,
32741,1,32840,1767620,32840,0,32942,2,
32842,1,32940,1767620,32940,0,33047,8,
32942,1,33043,1767652,33042,0,33144,21,
33047,1,33143,1768208,33142,0,33245,6,
33144,1,33243,1768704,33243,0,33348,29,
33245,1,33344,1769196,33344,0,33448,28,
33348,1,33444,1769568,33444,0,33550,30,
33449,1,33545,1769568,33545,0,33651,26,
33550,1,33647,1770612,33646,0,33750,14,
33651,1,33746,1771784,33746,0,33850,35,
33750,1,33847,1643756,33846,0,33952,39,
33850,1,33948,1646604,33948,0,34054,43,
33953,1,34049,1647348,34048,0,34155,4,
34054,1,34149,1644916,34149,0,34257,1,
34155,1,34250,1644964,34249,0,34413,1,
34257,1,34357,1644292,34354,0,34453,21,
34422,1,34451,1653648,34451,0,34553,2,
34453,1,34552,1653608,34551,0,34653,0,
34554,1,34652,1653608,34651,0,34780,5,
34654,1,34765,1653732,34759,0,34854,5,
34780,1,34852,1653732,34852,0,34954,0,
34854,1,34953,1653732,34952,0,35055,0,
34955,1,35053,1653840,35052,0,35172,3,
35055,1,35162,1653832,35156,0,35304,1,
35177,1,35279,1653832,35267,0,35356,7,
35304,1,35355,1653832,35354,0,35457,6,
35356,1,35455,1653832,35455,0,35565,6,
35458,1,35558,1653956,35557,0,35687,1,
35565,1,35675,1653956,35671,0,35791,0,
35688,1,35764,1653956,35761,0,35862,8,
35793,1,35860,1653956,35860,0,35962,2,
35862,1,35960,1654080,35960,0,36062,0,
35962,1,36060,1654080,36060,0,36162,0,
36062,1,36161,1654080,36160,0,36262,0,
36162,1,36261,1654188,36260,0,36365,0,
36263,1,36362,1654188,36361,0,36477,2,
36366,1,36466,1654188,36463,0,36563,5,
36478,1,36562,1654188,36562,0,36664,0,
36563,1,36662,1654312,36662,0,36764,0,
36664,1,36762,1654312,36762,0,36903,2,
36764,1,36867,1654312,36865,0,36965,8,
36906,1,36963,1654432,36963,0,37065,7,
36965,1,37063,1653608,37063,0,37165,0,
37065,1,37164,1653608,37163,0,37284,4,
37165,1,37269,1653608,37266,0,37366,8,
37292,1,37365,1653608,37364,0,37467,0,
37367,1,37465,1650376,37465,0,37585,5,
37467,1,37572,1650376,37569,0,37685,1,
37587,1,37672,1650376,37670,0,37813,1,
37689,1,37799,1650376,37787,0,37870,4,
37814,1,37868,1650376,37868,0,37970,4,
